# ell C_ell
1.387100e+04 3.405129e+00
1.387200e+04 3.405328e+00
1.387300e+04 3.405527e+00
1.387400e+04 3.405726e+00
1.387500e+04 3.405925e+00
1.387600e+04 3.406124e+00
1.387700e+04 3.406323e+00
1.387800e+04 3.406522e+00
1.387900e+04 3.406720e+00
1.388000e+04 3.406919e+00
1.388100e+04 3.407118e+00
1.388200e+04 3.407317e+00
1.388300e+04 3.407516e+00
1.388400e+04 3.407715e+00
1.388500e+04 3.407914e+00
1.388600e+04 3.408113e+00
1.388700e+04 3.408312e+00
1.388800e+04 3.408510e+00
1.388900e+04 3.408709e+00
1.389000e+04 3.408908e+00
1.389100e+04 3.409107e+00
1.389200e+04 3.409306e+00
1.389300e+04 3.409505e+00
1.389400e+04 3.409704e+00
1.389500e+04 3.409903e+00
1.389600e+04 3.410102e+00
1.389700e+04 3.410300e+00
1.389800e+04 3.410499e+00
1.389900e+04 3.410698e+00
1.390000e+04 3.410897e+00
1.390100e+04 3.411096e+00
1.390200e+04 3.411295e+00
1.390300e+04 3.411494e+00
1.390400e+04 3.411693e+00
1.390500e+04 3.411891e+00
1.390600e+04 3.412090e+00
1.390700e+04 3.412289e+00
1.390800e+04 3.412488e+00
1.390900e+04 3.412687e+00
1.391000e+04 3.412886e+00
1.391100e+04 3.413085e+00
1.391200e+04 3.413284e+00
1.391300e+04 3.413483e+00
1.391400e+04 3.413681e+00
1.391500e+04 3.413880e+00
1.391600e+04 3.414079e+00
1.391700e+04 3.414278e+00
1.391800e+04 3.414477e+00
1.391900e+04 3.414676e+00
1.392000e+04 3.414875e+00
1.392100e+04 3.415074e+00
1.392200e+04 3.415273e+00
1.392300e+04 3.415471e+00
1.392400e+04 3.415670e+00
1.392500e+04 3.415869e+00
1.392600e+04 3.416068e+00
1.392700e+04 3.416267e+00
1.392800e+04 3.416466e+00
1.392900e+04 3.416665e+00
1.393000e+04 3.416864e+00
1.393100e+04 3.417063e+00
1.393200e+04 3.417261e+00
1.393300e+04 3.417460e+00
1.393400e+04 3.417659e+00
1.393500e+04 3.417858e+00
1.393600e+04 3.418057e+00
1.393700e+04 3.418256e+00
1.393800e+04 3.418455e+00
1.393900e+04 3.418654e+00
1.394000e+04 3.418853e+00
1.394100e+04 3.419051e+00
1.394200e+04 3.419250e+00
1.394300e+04 3.419449e+00
1.394400e+04 3.419648e+00
1.394500e+04 3.419847e+00
1.394600e+04 3.420046e+00
1.394700e+04 3.420245e+00
1.394800e+04 3.420444e+00
1.394900e+04 3.420643e+00
1.395000e+04 3.420841e+00
1.395100e+04 3.421040e+00
1.395200e+04 3.421239e+00
1.395300e+04 3.421438e+00
1.395400e+04 3.421637e+00
1.395500e+04 3.421836e+00
1.395600e+04 3.422035e+00
1.395700e+04 3.422234e+00
1.395800e+04 3.422433e+00
1.395900e+04 3.422631e+00
1.396000e+04 3.422830e+00
1.396100e+04 3.423029e+00
1.396200e+04 3.423228e+00
1.396300e+04 3.423427e+00
1.396400e+04 3.423626e+00
1.396500e+04 3.423825e+00
1.396600e+04 3.424024e+00
1.396700e+04 3.424223e+00
1.396800e+04 3.424421e+00
1.396900e+04 3.424620e+00
1.397000e+04 3.424819e+00
1.397100e+04 3.425018e+00
1.397200e+04 3.425217e+00
1.397300e+04 3.425416e+00
1.397400e+04 3.425615e+00
1.397500e+04 3.425814e+00
1.397600e+04 3.426013e+00
1.397700e+04 3.426211e+00
1.397800e+04 3.426410e+00
1.397900e+04 3.426609e+00
1.398000e+04 3.426808e+00
1.398100e+04 3.427007e+00
1.398200e+04 3.427206e+00
1.398300e+04 3.427405e+00
1.398400e+04 3.427604e+00
1.398500e+04 3.427803e+00
1.398600e+04 3.428001e+00
1.398700e+04 3.428200e+00
1.398800e+04 3.428399e+00
1.398900e+04 3.428598e+00
1.399000e+04 3.428797e+00
1.399100e+04 3.428996e+00
1.399200e+04 3.429195e+00
1.399300e+04 3.429394e+00
1.399400e+04 3.429592e+00
1.399500e+04 3.429791e+00
1.399600e+04 3.429990e+00
1.399700e+04 3.430189e+00
1.399800e+04 3.430388e+00
1.399900e+04 3.430587e+00
1.400000e+04 3.430786e+00
1.400100e+04 3.430985e+00
1.400200e+04 3.431184e+00
1.400300e+04 3.431382e+00
1.400400e+04 3.431581e+00
1.400500e+04 3.431780e+00
1.400600e+04 3.431979e+00
1.400700e+04 3.432178e+00
1.400800e+04 3.432377e+00
1.400900e+04 3.432576e+00
1.401000e+04 3.432775e+00
1.401100e+04 3.432974e+00
1.401200e+04 3.433172e+00
1.401300e+04 3.433371e+00
1.401400e+04 3.433570e+00
1.401500e+04 3.433769e+00
1.401600e+04 3.433968e+00
1.401700e+04 3.434167e+00
1.401800e+04 3.434366e+00
1.401900e+04 3.434565e+00
1.402000e+04 3.434764e+00
1.402100e+04 3.434962e+00
1.402200e+04 3.435161e+00
1.402300e+04 3.435360e+00
1.402400e+04 3.435559e+00
1.402500e+04 3.435758e+00
1.402600e+04 3.435957e+00
1.402700e+04 3.436156e+00
1.402800e+04 3.436355e+00
1.402900e+04 3.436554e+00
1.403000e+04 3.436752e+00
1.403100e+04 3.436951e+00
1.403200e+04 3.437150e+00
1.403300e+04 3.437349e+00
1.403400e+04 3.437548e+00
1.403500e+04 3.437747e+00
1.403600e+04 3.437946e+00
1.403700e+04 3.438145e+00
1.403800e+04 3.438344e+00
1.403900e+04 3.438542e+00
1.404000e+04 3.438741e+00
1.404100e+04 3.438940e+00
1.404200e+04 3.439139e+00
1.404300e+04 3.439338e+00
1.404400e+04 3.439537e+00
1.404500e+04 3.439736e+00
1.404600e+04 3.439935e+00
1.404700e+04 3.440134e+00
1.404800e+04 3.440332e+00
1.404900e+04 3.440531e+00
1.405000e+04 3.440730e+00
1.405100e+04 3.440929e+00
1.405200e+04 3.441128e+00
1.405300e+04 3.441327e+00
1.405400e+04 3.441526e+00
1.405500e+04 3.441725e+00
1.405600e+04 3.441924e+00
1.405700e+04 3.442122e+00
1.405800e+04 3.442321e+00
1.405900e+04 3.442520e+00
1.406000e+04 3.442719e+00
1.406100e+04 3.442918e+00
1.406200e+04 3.443117e+00
1.406300e+04 3.443316e+00
1.406400e+04 3.443515e+00
1.406500e+04 3.443714e+00
1.406600e+04 3.443912e+00
1.406700e+04 3.444111e+00
1.406800e+04 3.444310e+00
1.406900e+04 3.444509e+00
1.407000e+04 3.444708e+00
1.407100e+04 3.444907e+00
1.407200e+04 3.445106e+00
1.407300e+04 3.445305e+00
1.407400e+04 3.445503e+00
1.407500e+04 3.445702e+00
1.407600e+04 3.445901e+00
1.407700e+04 3.446100e+00
1.407800e+04 3.446299e+00
1.407900e+04 3.446498e+00
1.408000e+04 3.446697e+00
1.408100e+04 3.446896e+00
1.408200e+04 3.447095e+00
1.408300e+04 3.447293e+00
1.408400e+04 3.447492e+00
1.408500e+04 3.447691e+00
1.408600e+04 3.447890e+00
1.408700e+04 3.448089e+00
1.408800e+04 3.448288e+00
1.408900e+04 3.448487e+00
1.409000e+04 3.448686e+00
1.409100e+04 3.448885e+00
1.409200e+04 3.449083e+00
1.409300e+04 3.449282e+00
1.409400e+04 3.449481e+00
1.409500e+04 3.449680e+00
1.409600e+04 3.449879e+00
1.409700e+04 3.450078e+00
1.409800e+04 3.450277e+00
1.409900e+04 3.450476e+00
1.410000e+04 3.450675e+00
1.410100e+04 3.450873e+00
1.410200e+04 3.451072e+00
1.410300e+04 3.451271e+00
1.410400e+04 3.451470e+00
1.410500e+04 3.451669e+00
1.410600e+04 3.451868e+00
1.410700e+04 3.452067e+00
1.410800e+04 3.452266e+00
1.410900e+04 3.452465e+00
1.411000e+04 3.452663e+00
1.411100e+04 3.452862e+00
1.411200e+04 3.453061e+00
1.411300e+04 3.453260e+00
1.411400e+04 3.453459e+00
1.411500e+04 3.453658e+00
1.411600e+04 3.453857e+00
1.411700e+04 3.454056e+00
1.411800e+04 3.454255e+00
1.411900e+04 3.454453e+00
1.412000e+04 3.454652e+00
1.412100e+04 3.454851e+00
1.412200e+04 3.455050e+00
1.412300e+04 3.455249e+00
1.412400e+04 3.455448e+00
1.412500e+04 3.455647e+00
1.412600e+04 3.455846e+00
1.412700e+04 3.456045e+00
1.412800e+04 3.456243e+00
1.412900e+04 3.456442e+00
1.413000e+04 3.456641e+00
1.413100e+04 3.456840e+00
1.413200e+04 3.457039e+00
1.413300e+04 3.457238e+00
1.413400e+04 3.457437e+00
1.413500e+04 3.457636e+00
1.413600e+04 3.457835e+00
1.413700e+04 3.458033e+00
1.413800e+04 3.458232e+00
1.413900e+04 3.458431e+00
1.414000e+04 3.458630e+00
1.414100e+04 3.458829e+00
1.414200e+04 3.459028e+00
1.414300e+04 3.459227e+00
1.414400e+04 3.459426e+00
1.414500e+04 3.459625e+00
1.414600e+04 3.459823e+00
1.414700e+04 3.460022e+00
1.414800e+04 3.460221e+00
1.414900e+04 3.460420e+00
1.415000e+04 3.460619e+00
1.415100e+04 3.460818e+00
1.415200e+04 3.461017e+00
1.415300e+04 3.461216e+00
1.415400e+04 3.461415e+00
1.415500e+04 3.461613e+00
1.415600e+04 3.461812e+00
1.415700e+04 3.462011e+00
1.415800e+04 3.462210e+00
1.415900e+04 3.462409e+00
1.416000e+04 3.462608e+00
1.416100e+04 3.462807e+00
1.416200e+04 3.463006e+00
1.416300e+04 3.463204e+00
1.416400e+04 3.463403e+00
1.416500e+04 3.463602e+00
1.416600e+04 3.463801e+00
1.416700e+04 3.464000e+00
1.416800e+04 3.464199e+00
1.416900e+04 3.464398e+00
1.417000e+04 3.464597e+00
1.417100e+04 3.464796e+00
1.417200e+04 3.464994e+00
1.417300e+04 3.465193e+00
1.417400e+04 3.465392e+00
1.417500e+04 3.465591e+00
1.417600e+04 3.465790e+00
1.417700e+04 3.465989e+00
1.417800e+04 3.466188e+00
1.417900e+04 3.466387e+00
1.418000e+04 3.466586e+00
1.418100e+04 3.466784e+00
1.418200e+04 3.466983e+00
1.418300e+04 3.467182e+00
1.418400e+04 3.467381e+00
1.418500e+04 3.467580e+00
1.418600e+04 3.467779e+00
1.418700e+04 3.467978e+00
1.418800e+04 3.468177e+00
1.418900e+04 3.468376e+00
1.419000e+04 3.468574e+00
1.419100e+04 3.468773e+00
1.419200e+04 3.468972e+00
1.419300e+04 3.469171e+00
1.419400e+04 3.469370e+00
1.419500e+04 3.469569e+00
1.419600e+04 3.469768e+00
1.419700e+04 3.469967e+00
1.419800e+04 3.470166e+00
1.419900e+04 3.470364e+00
1.420000e+04 3.470563e+00
1.420100e+04 3.470762e+00
1.420200e+04 3.470961e+00
1.420300e+04 3.471160e+00
1.420400e+04 3.471359e+00
1.420500e+04 3.471558e+00
1.420600e+04 3.471757e+00
1.420700e+04 3.471956e+00
1.420800e+04 3.472154e+00
1.420900e+04 3.472353e+00
1.421000e+04 3.472552e+00
1.421100e+04 3.472751e+00
1.421200e+04 3.472950e+00
1.421300e+04 3.473149e+00
1.421400e+04 3.473348e+00
1.421500e+04 3.473547e+00
1.421600e+04 3.473746e+00
1.421700e+04 3.473944e+00
1.421800e+04 3.474143e+00
1.421900e+04 3.474342e+00
1.422000e+04 3.474541e+00
1.422100e+04 3.474740e+00
1.422200e+04 3.474939e+00
1.422300e+04 3.475138e+00
1.422400e+04 3.475337e+00
1.422500e+04 3.475536e+00
1.422600e+04 3.475734e+00
1.422700e+04 3.475933e+00
1.422800e+04 3.476132e+00
1.422900e+04 3.476331e+00
1.423000e+04 3.476530e+00
1.423100e+04 3.476729e+00
1.423200e+04 3.476928e+00
1.423300e+04 3.477127e+00
1.423400e+04 3.477326e+00
1.423500e+04 3.477524e+00
1.423600e+04 3.477723e+00
1.423700e+04 3.477922e+00
1.423800e+04 3.478121e+00
1.423900e+04 3.478320e+00
1.424000e+04 3.478519e+00
1.424100e+04 3.478718e+00
1.424200e+04 3.478917e+00
1.424300e+04 3.479115e+00
1.424400e+04 3.479314e+00
1.424500e+04 3.479513e+00
1.424600e+04 3.479712e+00
1.424700e+04 3.479911e+00
1.424800e+04 3.480110e+00
1.424900e+04 3.480309e+00
1.425000e+04 3.480508e+00
1.425100e+04 3.480707e+00
1.425200e+04 3.480905e+00
1.425300e+04 3.481104e+00
1.425400e+04 3.481303e+00
1.425500e+04 3.481502e+00
1.425600e+04 3.481701e+00
1.425700e+04 3.481900e+00
1.425800e+04 3.482099e+00
1.425900e+04 3.482298e+00
1.426000e+04 3.482497e+00
1.426100e+04 3.482695e+00
1.426200e+04 3.482894e+00
1.426300e+04 3.483093e+00
1.426400e+04 3.483292e+00
1.426500e+04 3.483491e+00
1.426600e+04 3.483690e+00
1.426700e+04 3.483889e+00
1.426800e+04 3.484088e+00
1.426900e+04 3.484287e+00
1.427000e+04 3.484485e+00
1.427100e+04 3.484684e+00
1.427200e+04 3.484883e+00
1.427300e+04 3.485082e+00
1.427400e+04 3.485281e+00
1.427500e+04 3.485480e+00
1.427600e+04 3.485679e+00
1.427700e+04 3.485878e+00
1.427800e+04 3.486077e+00
1.427900e+04 3.486275e+00
1.428000e+04 3.486474e+00
1.428100e+04 3.486673e+00
1.428200e+04 3.486872e+00
1.428300e+04 3.487071e+00
1.428400e+04 3.487270e+00
1.428500e+04 3.487469e+00
1.428600e+04 3.487668e+00
1.428700e+04 3.487867e+00
1.428800e+04 3.488065e+00
1.428900e+04 3.488264e+00
1.429000e+04 3.488463e+00
1.429100e+04 3.488662e+00
1.429200e+04 3.488861e+00
1.429300e+04 3.489060e+00
1.429400e+04 3.489259e+00
1.429500e+04 3.489458e+00
1.429600e+04 3.489657e+00
1.429700e+04 3.489855e+00
1.429800e+04 3.490054e+00
1.429900e+04 3.490253e+00
1.430000e+04 3.490452e+00
1.430100e+04 3.490651e+00
1.430200e+04 3.490850e+00
1.430300e+04 3.491049e+00
1.430400e+04 3.491248e+00
1.430500e+04 3.491447e+00
1.430600e+04 3.491645e+00
1.430700e+04 3.491844e+00
1.430800e+04 3.492043e+00
1.430900e+04 3.492242e+00
1.431000e+04 3.492441e+00
1.431100e+04 3.492640e+00
1.431200e+04 3.492839e+00
1.431300e+04 3.493038e+00
1.431400e+04 3.493237e+00
1.431500e+04 3.493435e+00
1.431600e+04 3.493634e+00
1.431700e+04 3.493833e+00
1.431800e+04 3.494032e+00
1.431900e+04 3.494231e+00
1.432000e+04 3.494430e+00
1.432100e+04 3.494629e+00
1.432200e+04 3.494828e+00
1.432300e+04 3.495027e+00
1.432400e+04 3.495225e+00
1.432500e+04 3.495424e+00
1.432600e+04 3.495623e+00
1.432700e+04 3.495822e+00
1.432800e+04 3.496021e+00
1.432900e+04 3.496220e+00
1.433000e+04 3.496419e+00
1.433100e+04 3.496618e+00
1.433200e+04 3.496816e+00
1.433300e+04 3.497015e+00
1.433400e+04 3.497214e+00
1.433500e+04 3.497413e+00
1.433600e+04 3.497612e+00
1.433700e+04 3.497811e+00
1.433800e+04 3.498010e+00
1.433900e+04 3.498209e+00
1.434000e+04 3.498408e+00
1.434100e+04 3.498606e+00
1.434200e+04 3.498805e+00
1.434300e+04 3.499004e+00
1.434400e+04 3.499203e+00
1.434500e+04 3.499402e+00
1.434600e+04 3.499601e+00
1.434700e+04 3.499800e+00
1.434800e+04 3.499999e+00
1.434900e+04 3.500198e+00
1.435000e+04 3.500396e+00
1.435100e+04 3.500595e+00
1.435200e+04 3.500794e+00
1.435300e+04 3.500993e+00
1.435400e+04 3.501192e+00
1.435500e+04 3.501391e+00
1.435600e+04 3.501590e+00
1.435700e+04 3.501789e+00
1.435800e+04 3.501988e+00
1.435900e+04 3.502186e+00
1.436000e+04 3.502385e+00
1.436100e+04 3.502584e+00
1.436200e+04 3.502783e+00
1.436300e+04 3.502982e+00
1.436400e+04 3.503181e+00
1.436500e+04 3.503380e+00
1.436600e+04 3.503579e+00
1.436700e+04 3.503778e+00
1.436800e+04 3.503976e+00
1.436900e+04 3.504175e+00
1.437000e+04 3.504374e+00
1.437100e+04 3.504573e+00
1.437200e+04 3.504772e+00
1.437300e+04 3.504971e+00
1.437400e+04 3.505170e+00
1.437500e+04 3.505369e+00
1.437600e+04 3.505568e+00
1.437700e+04 3.505766e+00
1.437800e+04 3.505965e+00
1.437900e+04 3.506164e+00
1.438000e+04 3.506363e+00
1.438100e+04 3.506562e+00
1.438200e+04 3.506761e+00
1.438300e+04 3.506960e+00
1.438400e+04 3.507159e+00
1.438500e+04 3.507358e+00
1.438600e+04 3.507556e+00
1.438700e+04 3.507755e+00
1.438800e+04 3.507954e+00
1.438900e+04 3.508153e+00
1.439000e+04 3.508352e+00
1.439100e+04 3.508551e+00
1.439200e+04 3.508750e+00
1.439300e+04 3.508949e+00
1.439400e+04 3.509148e+00
1.439500e+04 3.509346e+00
1.439600e+04 3.509545e+00
1.439700e+04 3.509744e+00
1.439800e+04 3.509943e+00
1.439900e+04 3.510142e+00
1.440000e+04 3.510341e+00
1.440100e+04 3.510540e+00
1.440200e+04 3.510739e+00
1.440300e+04 3.510938e+00
1.440400e+04 3.511136e+00
1.440500e+04 3.511335e+00
1.440600e+04 3.511534e+00
1.440700e+04 3.511733e+00
1.440800e+04 3.511932e+00
1.440900e+04 3.512131e+00
1.441000e+04 3.512330e+00
1.441100e+04 3.512529e+00
1.441200e+04 3.512727e+00
1.441300e+04 3.512926e+00
1.441400e+04 3.513125e+00
1.441500e+04 3.513324e+00
1.441600e+04 3.513523e+00
1.441700e+04 3.513722e+00
1.441800e+04 3.513921e+00
1.441900e+04 3.514120e+00
1.442000e+04 3.514319e+00
1.442100e+04 3.514517e+00
1.442200e+04 3.514716e+00
1.442300e+04 3.514915e+00
1.442400e+04 3.515114e+00
1.442500e+04 3.515313e+00
1.442600e+04 3.515512e+00
1.442700e+04 3.515711e+00
1.442800e+04 3.515910e+00
1.442900e+04 3.516109e+00
1.443000e+04 3.516307e+00
1.443100e+04 3.516506e+00
1.443200e+04 3.516705e+00
1.443300e+04 3.516904e+00
1.443400e+04 3.517103e+00
1.443500e+04 3.517302e+00
1.443600e+04 3.517501e+00
1.443700e+04 3.517700e+00
1.443800e+04 3.517899e+00
1.443900e+04 3.518097e+00
1.444000e+04 3.518296e+00
1.444100e+04 3.518495e+00
1.444200e+04 3.518694e+00
1.444300e+04 3.518893e+00
1.444400e+04 3.519092e+00
1.444500e+04 3.519291e+00
1.444600e+04 3.519490e+00
1.444700e+04 3.519689e+00
1.444800e+04 3.519887e+00
1.444900e+04 3.520086e+00
1.445000e+04 3.520285e+00
1.445100e+04 3.520484e+00
1.445200e+04 3.520683e+00
1.445300e+04 3.520882e+00
1.445400e+04 3.521081e+00
1.445500e+04 3.521280e+00
1.445600e+04 3.521479e+00
1.445700e+04 3.521677e+00
1.445800e+04 3.521876e+00
1.445900e+04 3.522075e+00
1.446000e+04 3.522274e+00
1.446100e+04 3.522473e+00
1.446200e+04 3.522672e+00
1.446300e+04 3.522871e+00
1.446400e+04 3.523070e+00
1.446500e+04 3.523269e+00
1.446600e+04 3.523467e+00
1.446700e+04 3.523666e+00
1.446800e+04 3.523865e+00
1.446900e+04 3.524064e+00
1.447000e+04 3.524263e+00
1.447100e+04 3.524462e+00
1.447200e+04 3.524661e+00
1.447300e+04 3.524860e+00
1.447400e+04 3.525059e+00
1.447500e+04 3.525257e+00
1.447600e+04 3.525456e+00
1.447700e+04 3.525655e+00
1.447800e+04 3.525854e+00
1.447900e+04 3.526053e+00
1.448000e+04 3.526252e+00
1.448100e+04 3.526451e+00
1.448200e+04 3.526650e+00
1.448300e+04 3.526849e+00
1.448400e+04 3.527047e+00
1.448500e+04 3.527246e+00
1.448600e+04 3.527445e+00
1.448700e+04 3.527644e+00
1.448800e+04 3.527843e+00
1.448900e+04 3.528042e+00
1.449000e+04 3.528241e+00
1.449100e+04 3.528440e+00
1.449200e+04 3.528639e+00
1.449300e+04 3.528837e+00
1.449400e+04 3.529036e+00
1.449500e+04 3.529235e+00
1.449600e+04 3.529434e+00
1.449700e+04 3.529633e+00
1.449800e+04 3.529832e+00
1.449900e+04 3.530031e+00
1.450000e+04 3.530230e+00
1.450100e+04 3.530428e+00
1.450200e+04 3.530627e+00
1.450300e+04 3.530826e+00
1.450400e+04 3.531025e+00
1.450500e+04 3.531224e+00
1.450600e+04 3.531423e+00
1.450700e+04 3.531622e+00
1.450800e+04 3.531821e+00
1.450900e+04 3.532020e+00
1.451000e+04 3.532218e+00
1.451100e+04 3.532417e+00
1.451200e+04 3.532616e+00
1.451300e+04 3.532815e+00
1.451400e+04 3.533014e+00
1.451500e+04 3.533213e+00
1.451600e+04 3.533412e+00
1.451700e+04 3.533611e+00
1.451800e+04 3.533810e+00
1.451900e+04 3.534008e+00
1.452000e+04 3.534207e+00
1.452100e+04 3.534406e+00
1.452200e+04 3.534605e+00
1.452300e+04 3.534804e+00
1.452400e+04 3.535003e+00
1.452500e+04 3.535202e+00
1.452600e+04 3.535401e+00
1.452700e+04 3.535600e+00
1.452800e+04 3.535798e+00
1.452900e+04 3.535997e+00
1.453000e+04 3.536196e+00
1.453100e+04 3.536395e+00
1.453200e+04 3.536594e+00
1.453300e+04 3.536793e+00
1.453400e+04 3.536992e+00
1.453500e+04 3.537191e+00
1.453600e+04 3.537390e+00
1.453700e+04 3.537588e+00
1.453800e+04 3.537787e+00
1.453900e+04 3.537986e+00
1.454000e+04 3.538185e+00
1.454100e+04 3.538384e+00
1.454200e+04 3.538583e+00
1.454300e+04 3.538782e+00
1.454400e+04 3.538981e+00
1.454500e+04 3.539180e+00
1.454600e+04 3.539378e+00
1.454700e+04 3.539577e+00
1.454800e+04 3.539776e+00
1.454900e+04 3.539975e+00
1.455000e+04 3.540174e+00
1.455100e+04 3.540373e+00
1.455200e+04 3.540572e+00
1.455300e+04 3.540771e+00
1.455400e+04 3.540970e+00
1.455500e+04 3.541168e+00
1.455600e+04 3.541367e+00
1.455700e+04 3.541566e+00
1.455800e+04 3.541765e+00
1.455900e+04 3.541964e+00
1.456000e+04 3.542163e+00
1.456100e+04 3.542362e+00
1.456200e+04 3.542561e+00
1.456300e+04 3.542760e+00
1.456400e+04 3.542958e+00
1.456500e+04 3.543157e+00
1.456600e+04 3.543356e+00
1.456700e+04 3.543555e+00
1.456800e+04 3.543754e+00
1.456900e+04 3.543953e+00
1.457000e+04 3.544152e+00
1.457100e+04 3.544351e+00
1.457200e+04 3.544550e+00
1.457300e+04 3.544748e+00
1.457400e+04 3.544947e+00
1.457500e+04 3.545146e+00
1.457600e+04 3.545345e+00
1.457700e+04 3.545544e+00
1.457800e+04 3.545743e+00
1.457900e+04 3.545942e+00
1.458000e+04 3.546141e+00
1.458100e+04 3.546339e+00
1.458200e+04 3.546538e+00
1.458300e+04 3.546737e+00
1.458400e+04 3.546936e+00
1.458500e+04 3.547135e+00
1.458600e+04 3.547334e+00
1.458700e+04 3.547533e+00
1.458800e+04 3.547732e+00
1.458900e+04 3.547931e+00
1.459000e+04 3.548129e+00
1.459100e+04 3.548328e+00
1.459200e+04 3.548527e+00
1.459300e+04 3.548726e+00
1.459400e+04 3.548925e+00
1.459500e+04 3.549124e+00
1.459600e+04 3.549323e+00
1.459700e+04 3.549522e+00
1.459800e+04 3.549721e+00
1.459900e+04 3.549919e+00
1.460000e+04 3.550118e+00
1.460100e+04 3.550317e+00
1.460200e+04 3.550516e+00
1.460300e+04 3.550715e+00
1.460400e+04 3.550914e+00
1.460500e+04 3.551113e+00
1.460600e+04 3.551312e+00
1.460700e+04 3.551511e+00
1.460800e+04 3.551709e+00
1.460900e+04 3.551908e+00
1.461000e+04 3.552107e+00
1.461100e+04 3.552306e+00
1.461200e+04 3.552505e+00
1.461300e+04 3.552704e+00
1.461400e+04 3.552903e+00
1.461500e+04 3.553102e+00
1.461600e+04 3.553301e+00
1.461700e+04 3.553499e+00
1.461800e+04 3.553698e+00
1.461900e+04 3.553897e+00
1.462000e+04 3.554096e+00
1.462100e+04 3.554295e+00
1.462200e+04 3.554494e+00
1.462300e+04 3.554693e+00
1.462400e+04 3.554892e+00
1.462500e+04 3.555091e+00
1.462600e+04 3.555289e+00
1.462700e+04 3.555488e+00
1.462800e+04 3.555687e+00
1.462900e+04 3.555886e+00
1.463000e+04 3.556085e+00
1.463100e+04 3.556284e+00
1.463200e+04 3.556483e+00
1.463300e+04 3.556682e+00
1.463400e+04 3.556881e+00
1.463500e+04 3.557079e+00
1.463600e+04 3.557278e+00
1.463700e+04 3.557477e+00
1.463800e+04 3.557676e+00
1.463900e+04 3.557875e+00
1.464000e+04 3.558074e+00
1.464100e+04 3.558273e+00
1.464200e+04 3.558472e+00
1.464300e+04 3.558671e+00
1.464400e+04 3.558869e+00
1.464500e+04 3.559068e+00
1.464600e+04 3.559267e+00
1.464700e+04 3.559466e+00
1.464800e+04 3.559665e+00
1.464900e+04 3.559864e+00
1.465000e+04 3.560063e+00
1.465100e+04 3.560262e+00
1.465200e+04 3.560461e+00
1.465300e+04 3.560659e+00
1.465400e+04 3.560858e+00
1.465500e+04 3.561057e+00
1.465600e+04 3.561256e+00
1.465700e+04 3.561455e+00
1.465800e+04 3.561654e+00
1.465900e+04 3.561853e+00
1.466000e+04 3.562052e+00
1.466100e+04 3.562251e+00
1.466200e+04 3.562449e+00
1.466300e+04 3.562648e+00
1.466400e+04 3.562847e+00
1.466500e+04 3.563046e+00
1.466600e+04 3.563245e+00
1.466700e+04 3.563444e+00
1.466800e+04 3.563643e+00
1.466900e+04 3.563842e+00
1.467000e+04 3.564040e+00
1.467100e+04 3.564239e+00
1.467200e+04 3.564438e+00
1.467300e+04 3.564637e+00
1.467400e+04 3.564836e+00
1.467500e+04 3.565035e+00
1.467600e+04 3.565234e+00
1.467700e+04 3.565433e+00
1.467800e+04 3.565632e+00
1.467900e+04 3.565830e+00
1.468000e+04 3.566029e+00
1.468100e+04 3.566228e+00
1.468200e+04 3.566427e+00
1.468300e+04 3.566626e+00
1.468400e+04 3.566825e+00
1.468500e+04 3.567024e+00
1.468600e+04 3.567223e+00
1.468700e+04 3.567422e+00
1.468800e+04 3.567620e+00
1.468900e+04 3.567819e+00
1.469000e+04 3.568018e+00
1.469100e+04 3.568217e+00
1.469200e+04 3.568416e+00
1.469300e+04 3.568615e+00
1.469400e+04 3.568814e+00
1.469500e+04 3.569013e+00
1.469600e+04 3.569212e+00
1.469700e+04 3.569410e+00
1.469800e+04 3.569609e+00
1.469900e+04 3.569808e+00
1.470000e+04 3.570007e+00
1.470100e+04 3.570206e+00
1.470200e+04 3.570405e+00
1.470300e+04 3.570604e+00
1.470400e+04 3.570803e+00
1.470500e+04 3.571002e+00
1.470600e+04 3.571200e+00
1.470700e+04 3.571399e+00
1.470800e+04 3.571598e+00
1.470900e+04 3.571797e+00
1.471000e+04 3.571996e+00
1.471100e+04 3.572195e+00
1.471200e+04 3.572394e+00
1.471300e+04 3.572593e+00
1.471400e+04 3.572792e+00
1.471500e+04 3.572990e+00
1.471600e+04 3.573189e+00
1.471700e+04 3.573388e+00
1.471800e+04 3.573587e+00
1.471900e+04 3.573786e+00
1.472000e+04 3.573985e+00
1.472100e+04 3.574184e+00
1.472200e+04 3.574383e+00
1.472300e+04 3.574582e+00
1.472400e+04 3.574780e+00
1.472500e+04 3.574979e+00
1.472600e+04 3.575178e+00
1.472700e+04 3.575377e+00
1.472800e+04 3.575576e+00
1.472900e+04 3.575775e+00
1.473000e+04 3.575974e+00
1.473100e+04 3.576173e+00
1.473200e+04 3.576372e+00
1.473300e+04 3.576570e+00
1.473400e+04 3.576769e+00
1.473500e+04 3.576968e+00
1.473600e+04 3.577167e+00
1.473700e+04 3.577366e+00
1.473800e+04 3.577565e+00
1.473900e+04 3.577764e+00
1.474000e+04 3.577963e+00
1.474100e+04 3.578162e+00
1.474200e+04 3.578360e+00
1.474300e+04 3.578559e+00
1.474400e+04 3.578758e+00
