# ell C_ell
1.066200e+04 2.617984e+00
1.066300e+04 2.618111e+00
1.066400e+04 2.618238e+00
1.066500e+04 2.618365e+00
1.066600e+04 2.618492e+00
1.066700e+04 2.618619e+00
1.066800e+04 2.618746e+00
1.066900e+04 2.618873e+00
1.067000e+04 2.619000e+00
1.067100e+04 2.619127e+00
1.067200e+04 2.619254e+00
1.067300e+04 2.619381e+00
1.067400e+04 2.619508e+00
1.067500e+04 2.619635e+00
1.067600e+04 2.619762e+00
1.067700e+04 2.619889e+00
1.067800e+04 2.620016e+00
1.067900e+04 2.620143e+00
1.068000e+04 2.620270e+00
1.068100e+04 2.620397e+00
1.068200e+04 2.620524e+00
1.068300e+04 2.620651e+00
1.068400e+04 2.620778e+00
1.068500e+04 2.620905e+00
1.068600e+04 2.621032e+00
1.068700e+04 2.621159e+00
1.068800e+04 2.621286e+00
1.068900e+04 2.621413e+00
1.069000e+04 2.621540e+00
1.069100e+04 2.621667e+00
1.069200e+04 2.621794e+00
1.069300e+04 2.621921e+00
1.069400e+04 2.622048e+00
1.069500e+04 2.622175e+00
1.069600e+04 2.622302e+00
1.069700e+04 2.622429e+00
1.069800e+04 2.622556e+00
1.069900e+04 2.622683e+00
1.070000e+04 2.622810e+00
1.070100e+04 2.622937e+00
1.070200e+04 2.623064e+00
1.070300e+04 2.623191e+00
1.070400e+04 2.623318e+00
1.070500e+04 2.623445e+00
1.070600e+04 2.623572e+00
1.070700e+04 2.623699e+00
1.070800e+04 2.623826e+00
1.070900e+04 2.623953e+00
1.071000e+04 2.624080e+00
1.071100e+04 2.624207e+00
1.071200e+04 2.624334e+00
1.071300e+04 2.624461e+00
1.071400e+04 2.624588e+00
1.071500e+04 2.624715e+00
1.071600e+04 2.624842e+00
1.071700e+04 2.624969e+00
1.071800e+04 2.625096e+00
1.071900e+04 2.625223e+00
1.072000e+04 2.625350e+00
1.072100e+04 2.625477e+00
1.072200e+04 2.625604e+00
1.072300e+04 2.625731e+00
1.072400e+04 2.625858e+00
1.072500e+04 2.625985e+00
1.072600e+04 2.626112e+00
1.072700e+04 2.626239e+00
1.072800e+04 2.626366e+00
1.072900e+04 2.626493e+00
1.073000e+04 2.626620e+00
1.073100e+04 2.626747e+00
1.073200e+04 2.626874e+00
1.073300e+04 2.627001e+00
1.073400e+04 2.627128e+00
1.073500e+04 2.627255e+00
1.073600e+04 2.627382e+00
1.073700e+04 2.627509e+00
1.073800e+04 2.627636e+00
1.073900e+04 2.627763e+00
1.074000e+04 2.627890e+00
1.074100e+04 2.628017e+00
1.074200e+04 2.628144e+00
1.074300e+04 2.628271e+00
1.074400e+04 2.628398e+00
1.074500e+04 2.628525e+00
1.074600e+04 2.628652e+00
1.074700e+04 2.628779e+00
1.074800e+04 2.628906e+00
1.074900e+04 2.629033e+00
1.075000e+04 2.629160e+00
1.075100e+04 2.629287e+00
1.075200e+04 2.629414e+00
1.075300e+04 2.629541e+00
1.075400e+04 2.629668e+00
1.075500e+04 2.629795e+00
1.075600e+04 2.629922e+00
1.075700e+04 2.630049e+00
1.075800e+04 2.630176e+00
1.075900e+04 2.630303e+00
1.076000e+04 2.630430e+00
1.076100e+04 2.630557e+00
1.076200e+04 2.630684e+00
1.076300e+04 2.630811e+00
1.076400e+04 2.630938e+00
1.076500e+04 2.631065e+00
1.076600e+04 2.631192e+00
1.076700e+04 2.631319e+00
1.076800e+04 2.631446e+00
1.076900e+04 2.631573e+00
1.077000e+04 2.631700e+00
1.077100e+04 2.631827e+00
1.077200e+04 2.631954e+00
1.077300e+04 2.632081e+00
1.077400e+04 2.632208e+00
1.077500e+04 2.632335e+00
1.077600e+04 2.632462e+00
1.077700e+04 2.632589e+00
1.077800e+04 2.632716e+00
1.077900e+04 2.632843e+00
1.078000e+04 2.632970e+00
1.078100e+04 2.633097e+00
1.078200e+04 2.633224e+00
1.078300e+04 2.633351e+00
1.078400e+04 2.633478e+00
1.078500e+04 2.633605e+00
1.078600e+04 2.633732e+00
1.078700e+04 2.633859e+00
1.078800e+04 2.633986e+00
1.078900e+04 2.634113e+00
1.079000e+04 2.634240e+00
1.079100e+04 2.634367e+00
1.079200e+04 2.634494e+00
1.079300e+04 2.634621e+00
1.079400e+04 2.634748e+00
1.079500e+04 2.634875e+00
1.079600e+04 2.635002e+00
1.079700e+04 2.635129e+00
1.079800e+04 2.635256e+00
1.079900e+04 2.635383e+00
1.080000e+04 2.635510e+00
1.080100e+04 2.635637e+00
1.080200e+04 2.635764e+00
1.080300e+04 2.635891e+00
1.080400e+04 2.636018e+00
1.080500e+04 2.636145e+00
